date,ARKK_shares_adj,ARKQ_shares_adj,combined_shares_adj,ARKK_weight_pct,ARKQ_weight_pct,ARKK_aum,TSLA_close
2026-05-20,1512763.0,555482.0,2068245.0,10.57,10.37,5783563443.046357,417.260009765625
2026-05-21,1621921.0,558808.0,2180729.0,10.68,10.38,6336729929.40075,417.8500061035156
2026-05-22,1630615.0,558808.0,2189423.0,10.54,10.42,6464444760.436433,426.010009765625
2026-05-26,1629649.0,558808.0,2188457.0,10.73,10.4,6470146975.675675,433.5899963378906
2026-05-27,1624819.0,558808.0,2183627.0,10.85,10.33,6493136130.967742,440.3599853515625
2026-05-28,1674085.0,560471.0,2234556.0,10.92,10.46,6750916397.435897,442.1000061035156
2026-05-29,1711759.0,560471.0,2272230.0,10.55,10.22,7173162596.208529,435.7900085449219
2026-06-02,1706929.0,560471.0,2267400.0,9.86,9.89,7199570309.533469,423.739990234375
2026-06-03,1706929.0,558808.0,2265737.0,10.23,9.94,7070323504.00782,423.70001220703125
2026-06-04,1714657.0,558808.0,2273465.0,10.47,10.13,6938874602.674307,418.45001220703125
2026-06-05,1726249.0,560471.0,2286720.0,10.11,9.99,7144895094.46093,391.0
2026-06-08,1711759.0,560471.0,2272230.0,10.12,10.03,6613614318.181818,408.95001220703125
2026-06-09,1711759.0,560471.0,2272230.0,10.42,10.34,6718079107.96545,396.67999267578125
2026-06-10,1709827.0,560471.0,2270298.0,10.22,10.24,6636537909.589041,381.5899963378906
2026-06-11,1786141.0,558808.0,2344949.0,10.15,10.25,6715010287.586207,399.1499938964844
2026-06-17,1652899.0,557145.0,2210044.0,9.6,10.17,6967313638.958334,396.3800048828125
2026-06-18,1633138.0,558808.0,2191946.0,9.5,10.04,6814139373.052632,400.489990234375
2026-06-22,1632909.0,558808.0,2191717.0,9.68,10.02,6755823609.607438,405.04998779296875
2026-06-23,1627107.0,558808.0,2185915.0,9.95,10.33,6623715480.904524,381.6099853515625
2026-06-24,1634371.0,557145.0,2191516.0,9.73,10.05,6409992983.658787,375.5299987792969
2026-06-25,1591339.0,557145.0,2148484.0,9.55,10.06,6257544865.654449,375.1199951171875
2026-06-26,1586449.0,557145.0,2143594.0,9.59,10.07,6205513544.108446,379.7099914550781
2026-06-29,1586449.0,557145.0,2143594.0,9.54,10.22,6314366350.000001,411.8399963378906
2026-07-01,1583515.0,555482.0,2138997.0,10.21,10.6,6523275308.521057,425.29998779296875
2026-07-02,1610899.0,552156.0,2163055.0,10.18,10.86,6730013209.233792,393.45001220703125
2026-07-06,1681600.0,552156.0,2233756.0,9.87,10.23,6703399392.097264,419.7699890136719
2026-07-07,1668340.0,552156.0,2220496.0,10.27,10.73,6819075772.151898,402.8999938964844
2026-07-08,1670380.0,552156.0,2222536.0,10.12,10.76,6650159110.671937,394.05999755859375
2026-07-09,1670380.0,552156.0,2222536.0,10.03,10.56,6562611593.220339,406.54998779296875
2026-07-10,1720360.0,567123.0,2287483.0,10.21,10.85,6850267952.987267,407.760009765625
2026-07-14,1721380.0,550493.0,2271873.0,10.06,10.91,6754790942.345923,396.17999267578125
2026-07-15,1670380.0,548830.0,2219210.0,10.15,10.77,6519912792.118226,394.4599914550781
2026-07-16,1663240.0,548830.0,2212070.0,10.11,10.77,6489432743.818002,391.05999755859375
2026-07-17,1615300.0,548830.0,2164130.0,10.4,10.98,6073838634.615384,380.8399963378906
2026-07-20,1609180.0,548830.0,2158010.0,10.32,10.9,5938373170.542636,369.57000732421875
2026-07-21,1605100.0,547167.0,2152267.0,10.07,10.56,5890732939.424032,378.92999267578125
2026-07-22,1616320.0,547167.0,2163487.0,9.95,10.51,6155498870.35176,374.010009765625
2026-07-23,1602040.0,547167.0,2149207.0,10.03,10.42,5973868199.401794,319.69000244140625
2026-07-24,1692662.0,577563.0,2270225.0,9.38,9.61,5768945786.567163,313.0299987792969
2026-07-27,1722986.0,577563.0,2300549.0,9.48,9.63,5689307041.983122,309.2200012207031
2026-07-28,1739550.0,584942.0,2324492.0,9.33,9.59,5765312443.729904,
